manufacturer,url,review,review_struct,valid_struct
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=1#scroll_to_reviews=true,"Reviewed Aug. 29, 2024
Poor Customer Service and quality of finishes Model 3. Flimsy interior trims. Peeling of interior wheel within 12K car millage. Claim was placed with Service Center. They do not assume responsibility or offer free replacement. Car was dropped off for service due to charging plug-connector issue. Car tire picked up a screw, I requested a tire replacement and they charged me for new tire and labor. Thankfully, car data log showed a low tire pressure 4 days after i dropped off the car at the service center and I was able to get my money back, which tells you a lot about Tesla staff knowledge about the car systems and logs. STAY AWAY FROM TESLA.","{'date_of_review': '2024-08-29', 'vehicle_model': 'Model 3', 'customer_rating': 1, 'review_summary': 'Poor Customer Service and quality of finishes', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Flimsy interior trims', 'Peeling of interior wheel within 12K car millage'], 'other_issues': ['Car tire picked up a screw', 'Claim was placed with Service Center. They do not assume responsibility or offer free replacement.'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=17,"Very Happy with the Car and Service so far (6 months)I bought a Model 3 from their website 6 months ago (existing inventory). I have had no major issues with the car except for a software issue which was resolved over the phone. Once again, I went into their service centre to check my steering wheel alignment and it was done for free, no hassle. I'm a happy customer and have enjoyed every minute of my drive with this car. There are so many aspects of the car that make it different and amazing including autopilot, software updates, easy interaction with the car system...Date of experience: September 28, 2020","{'date_of_review': '2020-09-28', 'vehicle_model': 'Model 3', 'customer_rating': 5, 'review_summary': ""Very Happy with the Car and Service so far. I bought a Model 3 from their website 6 months ago (existing inventory). I have had no major issues with the car except for a software issue which was resolved over the phone. Once again, I went into their service centre to check my steering wheel alignment and it was done for free, no hassle. I'm a happy customer and have enjoyed every minute of my drive with this car. There are so many aspects of the car that make it different and amazing including autopilot, software updates, easy interaction with the car system..."", 'technical_pros': ['autopilot', 'software updates', 'easy interaction with the car system'], 'other_pros': ['free service centre visit for steering wheel alignment'], 'technical_issues': ['software issue'], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=2,"Zero customer serviceZero customer service, zero communication.  Avoid Charlotte Tesla AT ALL COSTS.  Don't make the same mistake we did.  Date of experience: July 04, 2024","{'date_of_review': '2024-07-04', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': ""Zero customer service, zero communication. Avoid Charlotte Tesla AT ALL COSTS. Don't make the same mistake we did."", 'technical_pros': [], 'other_pros': [], 'technical_issues': [], 'other_issues': [], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed May 24, 2023
The Tesla Model Y is by far the best car I have ever owned. The car represents a huge jump in technology compared to other legacy vehicles. It is designed with minimal hardware and rather than relying on a touchscreen for controlling most functions of the vehicle. So virtually all controls can be updated via free over-the-air updates via Wi-Fi while your car sits in the car. The only maintenance needed so far is a tire rotation and windshield wiper fluid after 17,000 miles! It charges in our garage and is always ready to go. No more gas stations. The Tesla Model Y is one of the safest cars ever built.
                                        More","{'date_of_review': '2023-05-24', 'vehicle_model': 'Tesla Model Y', 'customer_rating': 5, 'review_summary': 'The Tesla Model Y is by far the best car I have ever owned.', 'technical_pros': ['Minimal hardware', 'Free over-the-air updates via Wi-Fi'], 'other_pros': ['No more gas stations', 'One of the safest cars ever built.'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=10,"Terrible SupportLove the car, hate the customer experience we received while purchasing and post purchase experience/hassle was beyond belief!Date of experience: November 22, 2022","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": ""2022-11-22"",
        ""vehicleModel"": """",
        ""customerRating"": ""1"", // Terrible support implies a low rating
        ""reviewSummary"": ""Love the car, hate the customer experience we received while purchasing and post purchase experience/hassle was beyond belief!"",
        ""technicalPros"": [],
        ""otherPros"": [],
        ""technicalIssues"": [],
        ""otherIssues"": [""hassle with purchasing and post-purchase experience""],
        ""serviceExperience"": ""terrible"",
        ""overallExperience"": ""terrible""
    }
}",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Oct. 14, 2021
Tesla cars are one of the best cars in the world. To begin with, Teslas are electric cars so it helps the environment. Because they don’t use gas and instead of putting gas you charge them. Also, when you don’t wanna drive you can put the Tesla into self drive mode. Elon Musk announced that Teslas have a self drive mode which allows the car to self drive without any assistance. Critics may say that the Tesla is a bad choice in a vehicle because it's expensive; however, you can pay 20% of the price of the vehicle as a down payment.","{'date_of_review': '2021-10-14', 'vehicle_model': 'Tesla cars', 'customer_rating': 5, 'review_summary': 'Teslas are one of the best cars in the world.', 'technical_pros': ['electric cars', 'self drive mode'], 'other_pros': [], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=3,"Consistently poor customer service!If there is one thing that is true about Tesla customer service it is consistently POOR!!!  If you want to get hold of them on the phone wait times are 40,50, even 60+ minutes long sometimes. The customer service reps tell you to go to the app but don’t know how to direct you there! What an awful, pitiful state for a car that we pay substantial premium for!Date of experience: June 28, 2023","{'date_of_review': '2023-06-28', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': 'Consistently poor customer service!', 'technical_pros': [], 'other_pros': [], 'technical_issues': [], 'other_issues': ['wait times are 40,50, even 60+ minutes long sometimes', 'don’t know how to direct you there!'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Oct. 1, 2019
We just bought a Tesla from the Montgomery mall dealer (Bethesda, MD). It turns out Tesla sales tactics are just as bad as any other typical car dealerships. Maybe worse. A ton of false information were given to us:
                                        More","{'date_of_review': '2019-10-01', 'vehicle_model': 'Tesla', 'customer_rating': 2, 'review_summary': 'We just bought a Tesla from the Montgomery mall dealer (Bethesda, MD). It turns out Tesla sales tactics are just as bad as any other typical car dealerships. Maybe worse. A ton of false information were given to us:', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['false information'], 'other_issues': ['bad sales tactics'], 'service_experience': 'poor', 'overall_experience': 'poor'}",True
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 22, 2021
I ordered my 2021 Model 3 on March 5th. It was in stock in Washington, DC about 4 hrs away from Raleigh, NC. After waiting and completing all pre delivery tasks, I was finally notified that my Tesla was on its way to the Raleigh Delivery Center on March 8th. I was then told that my pickup date was March 19th. On March 19th I was notified that my delivery was changed to March 21st because the car was en route. How does it take over two weeks to move a car when it takes 4 hours?
                                        More","{'date_of_review': '2021-03-22', 'vehicle_model': '2021 Model 3', 'customer_rating': 2, 'review_summary': 'I was notified that my delivery was changed to March 21st because the car was en route. How does it take over two weeks to move a car when it takes 4 hours?', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['How does it take over two weeks to move a car when it takes 4 hours?'], 'other_issues': ['Delayed delivery'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=7,"I would never buy a Tesla againI would never buy a Tesla again.  I love my car but the service team in fort worth texas is horrible.  I made an appointment for service because the navigation system is stuck, I have no safety features and a fan keeps coming on draining the power on the battery.  They checked me in, had a service technician sit in the car.  They told me they saw everything that I did in the car not working.  I heard nothing from them all day and asked for an update on the car.  Still silence.  I checked the app the next day and it said they had cancelled my appointment.  No one contacted me and told me it was cancelled.  Next appointment is two weeks out.  I am fed up and would not suggest anyone buying a Tesla.  There are a lotof newer options out there for EV.  Buy something else instead.Date of experience: March 17, 2023","{'date_of_review': '2023-03-17', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'I love my car but the service team in fort worth texas is horrible.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['navigation system is stuck', 'no safety features', 'fan keeps coming on draining the power on the battery'], 'other_issues': ['poor communication from the service team', 'appointment was cancelled without notification'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=6,"Superior cars that don't ruin the…Superior cars that don't ruin the environment. Great service. Driving a Tesla is a great experience in itself. Great company that does well for the world in general.Date of experience: October 26, 2023","{'date_of_review': '2023-10-26', 'vehicle_model': 'Tesla', 'customer_rating': 5, 'review_summary': ""Superior cars that don't ruin the environment. Great service. Driving a Tesla is a great experience in itself. Great company that does well for the world in general."", 'technical_pros': [], 'other_pros': ['Great service'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Sept. 25, 2023
Title: The Deception of TESLA: Overpriced and Underwhelming Electric Vehicles. In recent years, the world has witnessed an electrifying revolution in the automotive industry. Electric vehicles (EVs) have taken center stage, promising cleaner and more sustainable transportation options for the masses. TESLA, however, has managed to overshadow this noble pursuit by robbing EV car enthusiasts blind with its underwhelming offerings that come at a premium price. Recent significant price drops have only shed light on the scandalous tactics this car maker has employed in creating and riding on an overhyped wave of excitement.
                                        More","{'date_of_review': '2023-09-25', 'vehicle_model': '', 'customer_rating': 5, 'review_summary': 'The Deception of TESLA: Overpriced and Underwhelming Electric Vehicles.', 'technical_pros': [], 'other_pros': [], 'technical_issues': [], 'other_issues': [], 'service_experience': '', 'overall_experience': ''}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Aug. 26, 2021
We ordered our Tesla Powerwall Battery, as part of our solar installation, from Earthlight in Ellington, CT one year ago and paid in full. It is outrageous that we have not yet received our battery. With frequent electrical outages, our family needs a reliable electrical source due to our young child’s life threatening medical condition that relies on continuous electrical access. We are a hard working family trying to make ends meet and this was a huge investment for us and I am pleading with Tesla to send us a battery ASAP.","{'date_of_review': '2021-08-26', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'We ordered our Tesla Powerwall Battery, as part of our solar installation, from Earthlight in Ellington, CT one year ago and paid in full. It is outrageous that we have not yet received our battery.', 'technical_pros': [], 'other_pros': [], 'technical_issues': [""Our family needs a reliable electrical source due to our young child's life threatening medical condition""], 'other_issues': ['We are still waiting for the battery after paying in full', 'This was a huge investment for us and I am pleading with Tesla to send us a battery ASAP'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=6,"The worst customer service everThe worst customer service ever. Sales Officers are gross (Flavia L. being the worst ever interlocutor) and do not provide any support.Very happy with the car, but the way it was delivered was a terrible experience.Date of experience: December 31, 2022","{'date_of_review': '2022-12-31', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': 'The worst customer service ever. Sales Officers are gross and do not provide any support.', 'technical_pros': [], 'other_pros': ['Very happy with the car'], 'technical_issues': [], 'other_issues': ['The way it was delivered was a terrible experience.'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=6,"No customer service available.I have had a few problems with my Tesla 3. The passenger seatbelt would not clip in. All service requests are done through app, and they seem to get back to book the car in. The technician was sent out to me, which 2 weeks I could not take my car in to be looked at at a service centre. Now my car won't lock, and again I can't get anyone to schedule a time to have it looked at. I am looking to sell the car less than a year after getting it due to bad customer service.Date of experience: February 13, 2024","{'date_of_review': '2024-02-13', 'vehicle_model': 'Tesla 3', 'customer_rating': 1, 'review_summary': 'No customer service available. I have had a few problems with my Tesla 3.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Passenger seatbelt would not clip in', ""Car won't lock""], 'other_issues': ['Difficulty scheduling service appointments through app'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=8,"Horrible customer servicesHorrible customer services, sent text message and no response, called support and they let you wait forever.Date of experience: December 06, 2022","{'date_of_review': '2022-12-06', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': 'Horrible customer services. Sent text message and no response, called support and they let you wait forever.', 'technical_pros': [], 'other_pros': [], 'technical_issues': [], 'other_issues': ['No response to text message', 'Long wait time on phone'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=18,"Tesla Model SI wanted to write this review to counter some of the negative press I’ve read which nearly put me off buying a Tesla, I’m very glad I didn’t allow this to influence my decisionI bought a used Tesla Model S from the Stockport branch in UK. It’s all done online until you collect the car. The buying process could be smoother online and calling works better than email. All the staff I spoke to on the phone were very helpful, pleasant and accurate with the information. Reading some very negative press on some forums I was nervous what the experience was going to be like and what the condition of the car was going to be as you don't see it (only pictures) until the day you collect, although you can refuse to take it on the day.Collection day was great, the staff were pleasant and gave me regular updates on the car being prepared and they left me alone with the car to go over it with no pressure to sign. The car was exactly as described and the staff were very helpful with my questions. They even sent out a full replacement cable next day am delivery when the one in the car I reported with an issue, no questions asked.The car, well it’s brilliant I still have a grin on my face after 2 weeks of collecting it, buying through Tesla I get a 4 year warranty and the remaining 8 year warranty on the battery and drive, something I wasn’t offered via non Tesla dealers the best I could get was 12 months. Also Tesla partner with Direct Line on car insurance and it was by far the cheapest.Would I recommend Tesla and in particular Tesla Stockport, unreservedly yes and ignore the negative press.Date of experience: August 01, 2020","{'date_of_review': '2020-08-01', 'vehicle_model': 'Tesla Model S', 'customer_rating': 5, 'review_summary': ""I bought a used Tesla Model S from the Stockport branch in UK. It's all done online until you collect the car."", 'technical_pros': ['brilliant'], 'other_pros': ['pleasant and helpful staff', 'regular updates on the car being prepared', 'no pressure to sign', 'full replacement cable sent out next day am delivery'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=7,"Not worth giving them even one starNot worth giving them even one star. I wish there must be ZERO STAR in here. Waiting long to fix small things, Poor service. Try avoid these cars.Date of experience: July 30, 2024","{'date_of_review': '2024-07-30', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Not worth giving them even one star. I wish there must be ZERO STAR in here. Waiting long to fix small things, Poor service. Try avoid these cars.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Waiting long to fix small things'], 'other_issues': ['Poor service'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Nov. 11, 2022
Although Tesla is a great car however their service in my opinion is the worst I have ever experienced, I had 4 different cars in the last 30 years. Tesla is the worst. Every time I need a service it takes weeks to reply or fix it, very disappointed. If you require a good service for your car then Tesla is the wrong car for you.","{'date_of_review': '2022-11-11', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Although Tesla is a great car however their service in my opinion is the worst I have ever experienced, I had 4 different cars in the last 30 years. Tesla is the worst. Every time I need a service it takes weeks to reply or fix it, very disappointed. If you require a good service for your car then Tesla is the wrong car for you.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['takes weeks to reply or fix'], 'other_issues': ['very disappointed'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=16,"fault after fault from deliveryfault after fault from delivery, drove through a puddle and it burnt out, you'd think id ditched it in a lake the way they went on, it was 4 inches of water, took 6 weeks to fix, the came back with panel not clipped back, a USB stick in the drinks holder, they fitted the glove box back and forgot to refit the socket so just shoved the stick there, charger lead went missing seats move over night on ther own, just very poorDate of experience: March 16, 2021","{'date_of_review': '2021-03-16', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': ""fault after fault from delivery, drove through a puddle and it burnt out, you'd think id ditched it in a lake the way they went on, it was 4 inches of water, took 6 weeks to fix, the came back with panel not clipped back, a USB stick in the drinks holder, they fitted the glove box back and forgot to refit the socket so just shoved the stick there, charger lead went missing seats move over night on ther own, just very poor"", 'technical_pros': [], 'other_pros': [], 'technical_issues': ['burnt out', 'took 6 weeks to fix', 'panel not clipped back', 'forgot to refit the socket', 'charger lead went missing'], 'other_issues': ['seats move over night on ther own'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=12,"Good serviceI have a 2019 Tesla Model 3 Long Range, AWD.  Had minor service in Vaughan, ON to pickup mud flaps.  Customer rep was great.  I also had service in Vancouver, BC, Canada and service was great when I had concerns with my brakes.Date of experience: April 06, 2022","Invalid json output: Here is the response:

```
{
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": ""2022-04-06"",
        ""vehicleModel"": ""2019 Tesla Model 3 Long Range, AWD"",
        ""customerRating"": None,
        ""reviewSummary"": ""Good service. Had minor service in Vaughan, ON to pickup mud flaps. Customer rep was great. I also had service in Vancouver, BC, Canada and service was great when I had concerns with my brakes."",
        ""technicalPros"": [""Smooth ride"", ""Great fuel efficiency""],
        ""otherPros"": [""Customer rep was great""],
        ""technicalIssues"": [],
        ""otherIssues"": [],
        ""serviceExperience"": ""exceptional"",
        ""overallExperience"": ""exceptional""
    }
}
```",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Jan. 11, 2023
I was contacted by a Tesla representative via email to asked to call them regarding an option to get into a new vehicle and end my current lease early. This is all fraud. I was told I could order a new car and get out of the old car early with no penalty. I proceeded to order the car and when it was delivered and I returned the old leased vehicle I received a bill for the remaining months on the old car that I no longer have. I was told I should have made arrangements to do a lease return quote and assessment. I was never told this by the agent who took care of my new car order. He solicited me to order a new one then disappeared with no further instructions. I knew nothing about this. They are now refusing to take the charge off.
                                        More","{'date_of_review': '2023-01-11', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'I was contacted by a Tesla representative via email to asked to call them regarding an option to get into a new vehicle and end my current lease early. This is all fraud.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['I received a bill for the remaining months on the old car that I no longer have'], 'other_issues': ['I was told I should have made arrangements to do a lease return quote and assessment', 'They are now refusing to take the charge off'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
tesla,https://www.trustpilot.com/review/tesla.com?page=4,"Hopeless Customer ServiceMy Tesla is about 6 months old and the rear motor failed two and half weeks ago. I have been tyring get news of when it will be fixed, which is where the Tesla experience is very disappointing and can only be described as non existent. Cannot get through to Customer Services and still waiting for a call back.Leaves you feeling pretty disappointed with a brand which promised so much, but failed to deliver.Date of experience: November 13, 2022","{'date_of_review': '2022-11-13', 'vehicle_model': 'Tesla', 'customer_rating': 1, 'review_summary': 'Hopeless Customer Service', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['rear motor failed'], 'other_issues': ['cannot get through to Customer Services', 'still waiting for a call back'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 30, 2021
Purchased a Tesla on 2/11/21. Few questions I asked about the vehicle ""Can I adjust the side mirrors when they are in reverse"" (hard to see). ""Yes you can"". The traffic viewing on the screen and yes it comes with the car. Told him I drive to the Bay area a lot, he said the standard range is perfect for that and that Superchargers are everywhere. He showed us the pricing between the Y and the 3. He was adamant about us paying the deposit and holding the car and if we dont we won't get the car in March & are going to have to wait for a few more months, and that ""its only $100"". I asked about used Model S, was interested in getting one, he said ""Tesla doesn't sell used cars"". Reserved the 3. 
                                        More","{'date_of_review': '2021-03-30', 'vehicle_model': 'Tesla', 'customer_rating': 4, 'review_summary': 'Purchased a Tesla on 2/11/21. Few questions I asked about the vehicle... Reserved the 3.', 'technical_pros': ['Can adjust side mirrors when in reverse', 'Traffic viewing on screen'], 'other_pros': ['Standard range perfect for Bay area', 'Superchargers everywhere'], 'technical_issues': [], 'other_issues': ['Told to pay deposit and hold car, or wait a few months'], 'service_experience': 'good', 'overall_experience': 'good'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Aug. 24, 2022
I ordered a Tesla and because I'm salesman at a car dealership and they refused my sale after I sent them $106,000. It's been 3 months and I haven't gotten my money back. Every day is a new excuse to call back if I don't get my money in 48 hours. I do not recommend buying from them. There is a lot in the market and that's where I'm going.... Salesperson was also very ignorant and unprofessional.","{'date_of_review': '2022-08-24', 'vehicle_model': 'Tesla', 'customer_rating': 1, 'review_summary': 'I do not recommend buying from them.', 'technical_pros': [], 'other_pros': ['Salesperson was also very ignorant and unprofessional'], 'technical_issues': [""Every day is a new excuse to call back if I don't get my money in 48 hours""], 'other_issues': ['They refused my sale after I sent them $106,000'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
